INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-10-01T09:00:00-00:00,2013-10-01T10:00:00-00:00,7,2013-10-01,3,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21027.23,7DA,1
2013-10-01T23:00:00-00:00,2013-10-02T00:00:00-00:00,7,2013-10-01,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32023.55,7DA,1
2013-10-02T04:00:00-00:00,2013-10-02T05:00:00-00:00,7,2013-10-01,22,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29377.99,7DA,1
2013-10-02T05:00:00-00:00,2013-10-02T06:00:00-00:00,7,2013-10-01,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26683.99,7DA,1
2013-10-01T11:00:00-00:00,2013-10-01T12:00:00-00:00,7,2013-10-01,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21202.69,7DA,1
2013-10-02T03:00:00-00:00,2013-10-02T04:00:00-00:00,7,2013-10-01,21,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31396.51,7DA,1
2013-10-01T07:00:00-00:00,2013-10-01T08:00:00-00:00,7,2013-10-01,1,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22702.9,7DA,1
2013-10-01T22:00:00-00:00,2013-10-01T23:00:00-00:00,7,2013-10-01,16,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31823.28,7DA,1
2013-10-02T02:00:00-00:00,2013-10-02T03:00:00-00:00,7,2013-10-01,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32404.44,7DA,1
2013-10-01T17:00:00-00:00,2013-10-01T18:00:00-00:00,7,2013-10-01,11,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29064.44,7DA,1
2013-10-01T13:00:00-00:00,2013-10-01T14:00:00-00:00,7,2013-10-01,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24880.49,7DA,1
2013-10-01T18:00:00-00:00,2013-10-01T19:00:00-00:00,7,2013-10-01,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29817.02,7DA,1
2013-10-01T21:00:00-00:00,2013-10-01T22:00:00-00:00,7,2013-10-01,15,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31332.93,7DA,1
2013-10-02T06:00:00-00:00,2013-10-02T07:00:00-00:00,7,2013-10-01,24,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24274.78,7DA,1
2013-10-01T10:00:00-00:00,2013-10-01T11:00:00-00:00,7,2013-10-01,4,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20830.57,7DA,1
2013-10-01T12:00:00-00:00,2013-10-01T13:00:00-00:00,7,2013-10-01,6,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22415.27,7DA,1
2013-10-01T14:00:00-00:00,2013-10-01T15:00:00-00:00,7,2013-10-01,8,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26456.67,7DA,1
