INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-05-15T11:00:00-00:00,2013-05-15T12:00:00-00:00,7,2013-05-15,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22326.23,7DA,1
2013-05-16T04:00:00-00:00,2013-05-16T05:00:00-00:00,7,2013-05-15,22,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,30882.03,7DA,1
2013-05-16T00:00:00-00:00,2013-05-16T01:00:00-00:00,7,2013-05-15,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32178.88,7DA,1
2013-05-16T05:00:00-00:00,2013-05-16T06:00:00-00:00,7,2013-05-15,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28237.76,7DA,1
2013-05-15T23:00:00-00:00,2013-05-16T00:00:00-00:00,7,2013-05-15,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32481.39,7DA,1
2013-05-15T13:00:00-00:00,2013-05-15T14:00:00-00:00,7,2013-05-15,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25128.87,7DA,1
2013-05-15T15:00:00-00:00,2013-05-15T16:00:00-00:00,7,2013-05-15,9,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28122.98,7DA,1
2013-05-15T18:00:00-00:00,2013-05-15T19:00:00-00:00,7,2013-05-15,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31104.93,7DA,1
2013-05-15T20:00:00-00:00,2013-05-15T21:00:00-00:00,7,2013-05-15,14,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31782.58,7DA,1
2013-05-16T03:00:00-00:00,2013-05-16T04:00:00-00:00,7,2013-05-15,21,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32078.73,7DA,1
2013-05-16T06:00:00-00:00,2013-05-16T07:00:00-00:00,7,2013-05-15,24,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25478.55,7DA,1
2013-05-15T08:00:00-00:00,2013-05-15T09:00:00-00:00,7,2013-05-15,2,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23249.44,7DA,1
2013-05-16T02:00:00-00:00,2013-05-16T03:00:00-00:00,7,2013-05-15,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31377.76,7DA,1
2013-05-15T09:00:00-00:00,2013-05-15T10:00:00-00:00,7,2013-05-15,3,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22441.43,7DA,1
2013-05-15T22:00:00-00:00,2013-05-15T23:00:00-00:00,7,2013-05-15,16,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32381.63,7DA,1
2013-05-16T01:00:00-00:00,2013-05-16T02:00:00-00:00,7,2013-05-15,19,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31607.02,7DA,1
2013-05-15T07:00:00-00:00,2013-05-15T08:00:00-00:00,7,2013-05-15,1,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24458.44,7DA,1
