INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2012-07-01T23:00:00-00:00,2012-07-02T00:00:00-00:00,7,2012-07-01,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31250.2,7DA,1
2012-07-02T00:00:00-00:00,2012-07-02T01:00:00-00:00,7,2012-07-01,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31579.15,7DA,1
2012-07-02T05:00:00-00:00,2012-07-02T06:00:00-00:00,7,2012-07-01,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27912.32,7DA,1
2012-07-01T08:00:00-00:00,2012-07-01T09:00:00-00:00,7,2012-07-01,2,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23073.12,7DA,1
2012-07-01T11:00:00-00:00,2012-07-01T12:00:00-00:00,7,2012-07-01,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21512.95,7DA,1
2012-07-01T18:00:00-00:00,2012-07-01T19:00:00-00:00,7,2012-07-01,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27316.51,7DA,1
2012-07-01T09:00:00-00:00,2012-07-01T10:00:00-00:00,7,2012-07-01,3,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22206.24,7DA,1
2012-07-02T01:00:00-00:00,2012-07-02T02:00:00-00:00,7,2012-07-01,19,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31458.14,7DA,1
2012-07-02T06:00:00-00:00,2012-07-02T07:00:00-00:00,7,2012-07-01,24,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25612.06,7DA,1
2012-07-01T15:00:00-00:00,2012-07-01T16:00:00-00:00,7,2012-07-01,9,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23619.23,7DA,1
2012-07-02T02:00:00-00:00,2012-07-02T03:00:00-00:00,7,2012-07-01,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,30751.31,7DA,1
2012-07-01T07:00:00-00:00,2012-07-01T08:00:00-00:00,7,2012-07-01,1,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24384.55,7DA,1
2012-07-02T04:00:00-00:00,2012-07-02T05:00:00-00:00,7,2012-07-01,22,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,30043.31,7DA,1
2012-07-01T10:00:00-00:00,2012-07-01T11:00:00-00:00,7,2012-07-01,4,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21669.5,7DA,1
