INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2014-09-01T20:00:00-00:00,2014-09-01T21:00:00-00:00,7,2014-09-01,14,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,30885.51,7DA,1
2014-09-02T01:00:00-00:00,2014-09-02T02:00:00-00:00,7,2014-09-01,19,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,33520.33,7DA,1
2014-09-01T14:00:00-00:00,2014-09-01T15:00:00-00:00,7,2014-09-01,8,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22563.83,7DA,1
2014-09-01T12:00:00-00:00,2014-09-01T13:00:00-00:00,7,2014-09-01,6,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22027.55,7DA,1
2014-09-01T10:00:00-00:00,2014-09-01T11:00:00-00:00,7,2014-09-01,4,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21870.11,7DA,1
2014-09-01T15:00:00-00:00,2014-09-01T16:00:00-00:00,7,2014-09-01,9,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23850.44,7DA,1
2014-09-01T08:00:00-00:00,2014-09-01T09:00:00-00:00,7,2014-09-01,2,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23313.39,7DA,1
2014-09-01T07:00:00-00:00,2014-09-01T08:00:00-00:00,7,2014-09-01,1,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24612.63,7DA,1
2014-09-01T18:00:00-00:00,2014-09-01T19:00:00-00:00,7,2014-09-01,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28393.56,7DA,1
2014-09-01T16:00:00-00:00,2014-09-01T17:00:00-00:00,7,2014-09-01,10,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25398.53,7DA,1
2014-09-01T13:00:00-00:00,2014-09-01T14:00:00-00:00,7,2014-09-01,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22143.94,7DA,1
2014-09-01T09:00:00-00:00,2014-09-01T10:00:00-00:00,7,2014-09-01,3,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22404.62,7DA,1
2014-09-02T00:00:00-00:00,2014-09-02T01:00:00-00:00,7,2014-09-01,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,34194.22,7DA,1
2014-09-01T17:00:00-00:00,2014-09-01T18:00:00-00:00,7,2014-09-01,11,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26981.87,7DA,1
2014-09-01T22:00:00-00:00,2014-09-01T23:00:00-00:00,7,2014-09-01,16,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,33367.99,7DA,1
2014-09-01T21:00:00-00:00,2014-09-01T22:00:00-00:00,7,2014-09-01,15,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32208.74,7DA,1
2014-09-01T19:00:00-00:00,2014-09-01T20:00:00-00:00,7,2014-09-01,13,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29603.75,7DA,1
2014-09-01T11:00:00-00:00,2014-09-01T12:00:00-00:00,7,2014-09-01,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21790.78,7DA,1
2014-09-02T04:00:00-00:00,2014-09-02T05:00:00-00:00,7,2014-09-01,22,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31220.53,7DA,1
2014-09-02T03:00:00-00:00,2014-09-02T04:00:00-00:00,7,2014-09-01,21,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,33124.46,7DA,1
2014-09-02T06:00:00-00:00,2014-09-02T07:00:00-00:00,7,2014-09-01,24,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25946.74,7DA,1
2014-09-02T02:00:00-00:00,2014-09-02T03:00:00-00:00,7,2014-09-01,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,33298.18,7DA,1
2014-09-01T23:00:00-00:00,2014-09-02T00:00:00-00:00,7,2014-09-01,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,34094.81,7DA,1
2014-09-02T05:00:00-00:00,2014-09-02T06:00:00-00:00,7,2014-09-01,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28536.69,7DA,1
2014-09-01T14:00:00-00:00,2014-09-01T15:00:00-00:00,7,2014-09-01,8,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10268.59,7DA,2
2014-09-01T17:00:00-00:00,2014-09-01T18:00:00-00:00,7,2014-09-01,11,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11897.7,7DA,2
2014-09-01T19:00:00-00:00,2014-09-01T20:00:00-00:00,7,2014-09-01,13,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12662.99,7DA,2
2014-09-01T13:00:00-00:00,2014-09-01T14:00:00-00:00,7,2014-09-01,7,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10044.03,7DA,2
2014-09-01T22:00:00-00:00,2014-09-01T23:00:00-00:00,7,2014-09-01,16,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,14146.45,7DA,2
2014-09-02T05:00:00-00:00,2014-09-02T06:00:00-00:00,7,2014-09-01,23,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12598.49,7DA,2
2014-09-02T00:00:00-00:00,2014-09-02T01:00:00-00:00,7,2014-09-01,18,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,14866.57,7DA,2
2014-09-01T21:00:00-00:00,2014-09-01T22:00:00-00:00,7,2014-09-01,15,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,13623.58,7DA,2
2014-09-02T02:00:00-00:00,2014-09-02T03:00:00-00:00,7,2014-09-01,20,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,14638.75,7DA,2
2014-09-02T01:00:00-00:00,2014-09-02T02:00:00-00:00,7,2014-09-01,19,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,14795.53,7DA,2
2014-09-01T23:00:00-00:00,2014-09-02T00:00:00-00:00,7,2014-09-01,17,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,14580.69,7DA,2
2014-09-01T20:00:00-00:00,2014-09-01T21:00:00-00:00,7,2014-09-01,14,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,13111.44,7DA,2
2014-09-01T16:00:00-00:00,2014-09-01T17:00:00-00:00,7,2014-09-01,10,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11390.14,7DA,2
2014-09-01T10:00:00-00:00,2014-09-01T11:00:00-00:00,7,2014-09-01,4,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9774.4,7DA,2
2014-09-01T12:00:00-00:00,2014-09-01T13:00:00-00:00,7,2014-09-01,6,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9921.99,7DA,2
2014-09-01T09:00:00-00:00,2014-09-01T10:00:00-00:00,7,2014-09-01,3,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9989.21,7DA,2
2014-09-02T06:00:00-00:00,2014-09-02T07:00:00-00:00,7,2014-09-01,24,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11493.94,7DA,2
2014-09-01T18:00:00-00:00,2014-09-01T19:00:00-00:00,7,2014-09-01,12,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12307.38,7DA,2
2014-09-01T15:00:00-00:00,2014-09-01T16:00:00-00:00,7,2014-09-01,9,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10823.01,7DA,2
2014-09-01T11:00:00-00:00,2014-09-01T12:00:00-00:00,7,2014-09-01,5,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9768.28,7DA,2
2014-09-01T07:00:00-00:00,2014-09-01T08:00:00-00:00,7,2014-09-01,1,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10846.57,7DA,2
2014-09-02T03:00:00-00:00,2014-09-02T04:00:00-00:00,7,2014-09-01,21,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,14621.57,7DA,2
2014-09-02T04:00:00-00:00,2014-09-02T05:00:00-00:00,7,2014-09-01,22,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,13804.85,7DA,2
2014-09-01T08:00:00-00:00,2014-09-01T09:00:00-00:00,7,2014-09-01,2,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10349.31,7DA,2
