INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-06-01T20:00:00-00:00,2013-06-01T21:00:00-00:00,7,2013-06-01,14,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27862.58,7DA,1
2013-06-01T23:00:00-00:00,2013-06-02T00:00:00-00:00,7,2013-06-01,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29439.57,7DA,1
2013-06-02T05:00:00-00:00,2013-06-02T06:00:00-00:00,7,2013-06-01,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27600.53,7DA,1
2013-06-01T22:00:00-00:00,2013-06-01T23:00:00-00:00,7,2013-06-01,16,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28976.91,7DA,1
2013-06-01T11:00:00-00:00,2013-06-01T12:00:00-00:00,7,2013-06-01,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21816.33,7DA,1
2013-06-01T12:00:00-00:00,2013-06-01T13:00:00-00:00,7,2013-06-01,6,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22099.05,7DA,1
2013-06-02T01:00:00-00:00,2013-06-02T02:00:00-00:00,7,2013-06-01,19,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29340.45,7DA,1
2013-06-02T06:00:00-00:00,2013-06-02T07:00:00-00:00,7,2013-06-01,24,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25495.63,7DA,1
2013-06-01T07:00:00-00:00,2013-06-01T08:00:00-00:00,7,2013-06-01,1,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23959.58,7DA,1
2013-06-01T10:00:00-00:00,2013-06-01T11:00:00-00:00,7,2013-06-01,4,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21890.93,7DA,1
2013-06-01T13:00:00-00:00,2013-06-01T14:00:00-00:00,7,2013-06-01,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22101.54,7DA,1
2013-06-01T17:00:00-00:00,2013-06-01T18:00:00-00:00,7,2013-06-01,11,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26069.59,7DA,1
2013-06-02T00:00:00-00:00,2013-06-02T01:00:00-00:00,7,2013-06-01,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29588.38,7DA,1
2013-06-01T09:00:00-00:00,2013-06-01T10:00:00-00:00,7,2013-06-01,3,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22357.07,7DA,1
2013-06-01T16:00:00-00:00,2013-06-01T17:00:00-00:00,7,2013-06-01,10,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24979.52,7DA,1
2013-06-02T02:00:00-00:00,2013-06-02T03:00:00-00:00,7,2013-06-01,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28765.03,7DA,1
2013-06-02T03:00:00-00:00,2013-06-02T04:00:00-00:00,7,2013-06-01,21,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29405.47,7DA,1
2013-06-01T14:00:00-00:00,2013-06-01T15:00:00-00:00,7,2013-06-01,8,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22845.88,7DA,1
2013-06-01T15:00:00-00:00,2013-06-01T16:00:00-00:00,7,2013-06-01,9,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23798.16,7DA,1
2013-06-01T18:00:00-00:00,2013-06-01T19:00:00-00:00,7,2013-06-01,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26845.15,7DA,1
