INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-10-16T02:00:00-00:00,2013-10-16T03:00:00-00:00,7,2013-10-15,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,30904.47,7DA,1
2013-10-15T16:00:00-00:00,2013-10-15T17:00:00-00:00,7,2013-10-15,10,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27326.84,7DA,1
2013-10-15T20:00:00-00:00,2013-10-15T21:00:00-00:00,7,2013-10-15,14,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28632.09,7DA,1
2013-10-15T23:00:00-00:00,2013-10-16T00:00:00-00:00,7,2013-10-15,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28795.23,7DA,1
2013-10-16T03:00:00-00:00,2013-10-16T04:00:00-00:00,7,2013-10-15,21,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29872.49,7DA,1
2013-10-15T12:00:00-00:00,2013-10-15T13:00:00-00:00,7,2013-10-15,6,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22011.63,7DA,1
2013-10-15T18:00:00-00:00,2013-10-15T19:00:00-00:00,7,2013-10-15,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28162.99,7DA,1
2013-10-16T01:00:00-00:00,2013-10-16T02:00:00-00:00,7,2013-10-15,19,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29831.7,7DA,1
2013-10-16T05:00:00-00:00,2013-10-16T06:00:00-00:00,7,2013-10-15,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25712.82,7DA,1
2013-10-15T10:00:00-00:00,2013-10-15T11:00:00-00:00,7,2013-10-15,4,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20452.68,7DA,1
2013-10-16T00:00:00-00:00,2013-10-16T01:00:00-00:00,7,2013-10-15,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28805.5,7DA,1
2013-10-15T09:00:00-00:00,2013-10-15T10:00:00-00:00,7,2013-10-15,3,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20612.12,7DA,1
2013-10-15T11:00:00-00:00,2013-10-15T12:00:00-00:00,7,2013-10-15,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20853.96,7DA,1
2013-10-15T19:00:00-00:00,2013-10-15T20:00:00-00:00,7,2013-10-15,13,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28380.31,7DA,1
2013-10-16T06:00:00-00:00,2013-10-16T07:00:00-00:00,7,2013-10-15,24,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23494.82,7DA,1
2013-10-15T13:00:00-00:00,2013-10-15T14:00:00-00:00,7,2013-10-15,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24535.24,7DA,1
2013-10-15T14:00:00-00:00,2013-10-15T15:00:00-00:00,7,2013-10-15,8,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26013.15,7DA,1
2013-10-16T04:00:00-00:00,2013-10-16T05:00:00-00:00,7,2013-10-15,22,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28152.38,7DA,1
2013-10-15T07:00:00-00:00,2013-10-15T08:00:00-00:00,7,2013-10-15,1,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22013.98,7DA,1
2013-10-15T21:00:00-00:00,2013-10-15T22:00:00-00:00,7,2013-10-15,15,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28751.53,7DA,1
2013-10-15T22:00:00-00:00,2013-10-15T23:00:00-00:00,7,2013-10-15,16,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28811.48,7DA,1
2013-10-15T08:00:00-00:00,2013-10-15T09:00:00-00:00,7,2013-10-15,2,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21116.4,7DA,1
2013-10-15T15:00:00-00:00,2013-10-15T16:00:00-00:00,7,2013-10-15,9,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26649.67,7DA,1
2013-10-15T17:00:00-00:00,2013-10-15T18:00:00-00:00,7,2013-10-15,11,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27888.67,7DA,1
2013-10-15T21:00:00-00:00,2013-10-15T22:00:00-00:00,7,2013-10-15,15,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12623.57,7DA,2
