INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-12-02T00:00:00-00:00,2013-12-02T01:00:00-00:00,7,2013-12-01,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25150.12,7DA,1
2013-12-01T18:00:00-00:00,2013-12-01T19:00:00-00:00,7,2013-12-01,11,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22808.4,7DA,1
2013-12-01T12:00:00-00:00,2013-12-01T13:00:00-00:00,7,2013-12-01,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20048.13,7DA,1
2013-12-01T14:00:00-00:00,2013-12-01T15:00:00-00:00,7,2013-12-01,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20536.93,7DA,1
2013-12-01T15:00:00-00:00,2013-12-01T16:00:00-00:00,7,2013-12-01,8,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20690.77,7DA,1
2013-12-01T16:00:00-00:00,2013-12-01T17:00:00-00:00,7,2013-12-01,9,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21778.85,7DA,1
2013-12-01T20:00:00-00:00,2013-12-01T21:00:00-00:00,7,2013-12-01,13,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22873.94,7DA,1
2013-12-01T21:00:00-00:00,2013-12-01T22:00:00-00:00,7,2013-12-01,14,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22972.17,7DA,1
2013-12-01T22:00:00-00:00,2013-12-01T23:00:00-00:00,7,2013-12-01,15,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23171.4,7DA,1
2013-12-02T06:00:00-00:00,2013-12-02T07:00:00-00:00,7,2013-12-01,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24851.43,7DA,1
2013-12-02T03:00:00-00:00,2013-12-02T04:00:00-00:00,7,2013-12-01,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28754.02,7DA,1
2013-12-02T04:00:00-00:00,2013-12-02T05:00:00-00:00,7,2013-12-01,21,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28123.05,7DA,1
2013-12-02T07:00:00-00:00,2013-12-02T08:00:00-00:00,7,2013-12-01,24,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22760.84,7DA,1
2013-12-01T10:00:00-00:00,2013-12-01T11:00:00-00:00,7,2013-12-01,3,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20388.1,7DA,1
2013-12-02T01:00:00-00:00,2013-12-02T02:00:00-00:00,7,2013-12-01,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28449.38,7DA,1
2013-12-01T09:00:00-00:00,2013-12-01T10:00:00-00:00,7,2013-12-01,2,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20979.77,7DA,1
2013-12-01T13:00:00-00:00,2013-12-01T14:00:00-00:00,7,2013-12-01,6,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20262.77,7DA,1
2013-12-01T17:00:00-00:00,2013-12-01T18:00:00-00:00,7,2013-12-01,10,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22558.07,7DA,1
2013-12-02T02:00:00-00:00,2013-12-02T03:00:00-00:00,7,2013-12-01,19,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29057.23,7DA,1
2013-12-01T23:00:00-00:00,2013-12-02T00:00:00-00:00,7,2013-12-01,16,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23669.45,7DA,1
2013-12-02T05:00:00-00:00,2013-12-02T06:00:00-00:00,7,2013-12-01,22,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26871.04,7DA,1
2013-12-01T11:00:00-00:00,2013-12-01T12:00:00-00:00,7,2013-12-01,4,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20016.78,7DA,1
2013-12-01T19:00:00-00:00,2013-12-01T20:00:00-00:00,7,2013-12-01,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22827.78,7DA,1
2013-12-01T08:00:00-00:00,2013-12-01T09:00:00-00:00,7,2013-12-01,1,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21872.07,7DA,1
2013-12-01T20:00:00-00:00,2013-12-01T21:00:00-00:00,7,2013-12-01,13,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10707.82,7DA,2
2013-12-01T17:00:00-00:00,2013-12-01T18:00:00-00:00,7,2013-12-01,10,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10725.86,7DA,2
2013-12-01T15:00:00-00:00,2013-12-01T16:00:00-00:00,7,2013-12-01,8,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9884.67,7DA,2
2013-12-01T16:00:00-00:00,2013-12-01T17:00:00-00:00,7,2013-12-01,9,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10358.04,7DA,2
2013-12-01T19:00:00-00:00,2013-12-01T20:00:00-00:00,7,2013-12-01,12,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10729.01,7DA,2
2013-12-01T14:00:00-00:00,2013-12-01T15:00:00-00:00,7,2013-12-01,7,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9673.07,7DA,2
2013-12-02T03:00:00-00:00,2013-12-02T04:00:00-00:00,7,2013-12-01,20,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,13217.45,7DA,2
2013-12-02T05:00:00-00:00,2013-12-02T06:00:00-00:00,7,2013-12-01,22,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12339.34,7DA,2
2013-12-01T09:00:00-00:00,2013-12-01T10:00:00-00:00,7,2013-12-01,2,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9649.25,7DA,2
2013-12-01T10:00:00-00:00,2013-12-01T11:00:00-00:00,7,2013-12-01,3,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9409.02,7DA,2
2013-12-01T11:00:00-00:00,2013-12-01T12:00:00-00:00,7,2013-12-01,4,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9271.51,7DA,2
2013-12-01T18:00:00-00:00,2013-12-01T19:00:00-00:00,7,2013-12-01,11,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10769.88,7DA,2
2013-12-01T21:00:00-00:00,2013-12-01T22:00:00-00:00,7,2013-12-01,14,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10728.8,7DA,2
2013-12-02T06:00:00-00:00,2013-12-02T07:00:00-00:00,7,2013-12-01,23,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11425.59,7DA,2
2013-12-01T23:00:00-00:00,2013-12-02T00:00:00-00:00,7,2013-12-01,16,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11083.61,7DA,2
2013-12-02T04:00:00-00:00,2013-12-02T05:00:00-00:00,7,2013-12-01,21,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12900.76,7DA,2
