INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-04-02T06:00:00-00:00,2013-04-02T07:00:00-00:00,7,2013-04-01,24,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22792.99,7DA,1
2013-04-02T00:00:00-00:00,2013-04-02T01:00:00-00:00,7,2013-04-01,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25646.1,7DA,1
2013-04-01T13:00:00-00:00,2013-04-01T14:00:00-00:00,7,2013-04-01,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23741.72,7DA,1
2013-04-01T19:00:00-00:00,2013-04-01T20:00:00-00:00,7,2013-04-01,13,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26646.87,7DA,1
2013-04-01T21:00:00-00:00,2013-04-01T22:00:00-00:00,7,2013-04-01,15,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26088.14,7DA,1
2013-04-01T11:00:00-00:00,2013-04-01T12:00:00-00:00,7,2013-04-01,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,19784.9,7DA,1
2013-04-01T17:00:00-00:00,2013-04-01T18:00:00-00:00,7,2013-04-01,11,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26912.21,7DA,1
2013-04-02T03:00:00-00:00,2013-04-02T04:00:00-00:00,7,2013-04-01,21,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28606.06,7DA,1
2013-04-01T15:00:00-00:00,2013-04-01T16:00:00-00:00,7,2013-04-01,9,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26384.04,7DA,1
2013-04-01T20:00:00-00:00,2013-04-01T21:00:00-00:00,7,2013-04-01,14,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26361.83,7DA,1
2013-04-01T22:00:00-00:00,2013-04-01T23:00:00-00:00,7,2013-04-01,16,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25862.97,7DA,1
2013-04-01T23:00:00-00:00,2013-04-02T00:00:00-00:00,7,2013-04-01,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25616.34,7DA,1
2013-04-02T02:00:00-00:00,2013-04-02T03:00:00-00:00,7,2013-04-01,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27625.21,7DA,1
2013-04-01T12:00:00-00:00,2013-04-01T13:00:00-00:00,7,2013-04-01,6,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21163.99,7DA,1
2013-04-01T18:00:00-00:00,2013-04-01T19:00:00-00:00,7,2013-04-01,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26830.6,7DA,1
2013-04-02T05:00:00-00:00,2013-04-02T06:00:00-00:00,7,2013-04-01,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25211.22,7DA,1
2013-04-01T09:00:00-00:00,2013-04-01T10:00:00-00:00,7,2013-04-01,3,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,19323.44,7DA,1
2013-04-02T01:00:00-00:00,2013-04-02T02:00:00-00:00,7,2013-04-01,19,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25831.21,7DA,1
2013-04-02T04:00:00-00:00,2013-04-02T05:00:00-00:00,7,2013-04-01,22,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27485.54,7DA,1
2013-04-01T08:00:00-00:00,2013-04-01T09:00:00-00:00,7,2013-04-01,2,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,19690.8,7DA,1
2013-04-01T10:00:00-00:00,2013-04-01T11:00:00-00:00,7,2013-04-01,4,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,19282.4,7DA,1
