INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-08-15T14:00:00-00:00,2013-08-15T15:00:00-00:00,7,2013-08-15,8,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27541.74,7DA,1
2013-08-15T16:00:00-00:00,2013-08-15T17:00:00-00:00,7,2013-08-15,10,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,30325.88,7DA,1
2013-08-16T05:00:00-00:00,2013-08-16T06:00:00-00:00,7,2013-08-15,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31030.47,7DA,1
2013-08-15T08:00:00-00:00,2013-08-15T09:00:00-00:00,7,2013-08-15,2,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24665.56,7DA,1
2013-08-15T21:00:00-00:00,2013-08-15T22:00:00-00:00,7,2013-08-15,15,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,36221.09,7DA,1
2013-08-15T23:00:00-00:00,2013-08-16T00:00:00-00:00,7,2013-08-15,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,37454.56,7DA,1
2013-08-16T02:00:00-00:00,2013-08-16T03:00:00-00:00,7,2013-08-15,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,35137.16,7DA,1
2013-08-15T11:00:00-00:00,2013-08-15T12:00:00-00:00,7,2013-08-15,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23520.07,7DA,1
2013-08-15T18:00:00-00:00,2013-08-15T19:00:00-00:00,7,2013-08-15,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32955.59,7DA,1
2013-08-16T00:00:00-00:00,2013-08-16T01:00:00-00:00,7,2013-08-15,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,37098.97,7DA,1
