INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2012-05-15T13:00:00-00:00,2012-05-15T14:00:00-00:00,7,2012-05-15,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,23835.95,7DA,1
2012-05-16T03:00:00-00:00,2012-05-16T04:00:00-00:00,7,2012-05-15,21,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31676.55,7DA,1
2012-05-15T08:00:00-00:00,2012-05-15T09:00:00-00:00,7,2012-05-15,2,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21577.76,7DA,1
2012-05-15T17:00:00-00:00,2012-05-15T18:00:00-00:00,7,2012-05-15,11,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,29966.86,7DA,1
2012-05-16T00:00:00-00:00,2012-05-16T01:00:00-00:00,7,2012-05-15,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31981.5,7DA,1
2012-05-15T07:00:00-00:00,2012-05-15T08:00:00-00:00,7,2012-05-15,1,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22767.2,7DA,1
2012-05-15T11:00:00-00:00,2012-05-15T12:00:00-00:00,7,2012-05-15,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21086.95,7DA,1
2012-05-15T19:00:00-00:00,2012-05-15T20:00:00-00:00,7,2012-05-15,13,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31262.82,7DA,1
2012-05-15T16:00:00-00:00,2012-05-15T17:00:00-00:00,7,2012-05-15,10,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28680.66,7DA,1
2012-05-15T22:00:00-00:00,2012-05-15T23:00:00-00:00,7,2012-05-15,16,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32386.73,7DA,1
