INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-02-01T19:00:00-00:00,2013-02-01T20:00:00-00:00,7,2013-02-01,12,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26647.13,7DA,1
2013-02-02T05:00:00-00:00,2013-02-02T06:00:00-00:00,7,2013-02-01,22,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26411.89,7DA,1
2013-02-02T02:00:00-00:00,2013-02-02T03:00:00-00:00,7,2013-02-01,19,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28783.38,7DA,1
2013-02-01T08:00:00-00:00,2013-02-01T09:00:00-00:00,7,2013-02-01,1,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,21388.64,7DA,1
2013-02-01T11:00:00-00:00,2013-02-01T12:00:00-00:00,7,2013-02-01,4,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20226.21,7DA,1
2013-02-01T21:00:00-00:00,2013-02-01T22:00:00-00:00,7,2013-02-01,14,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25568.24,7DA,1
2013-02-02T07:00:00-00:00,2013-02-02T08:00:00-00:00,7,2013-02-01,24,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22840.41,7DA,1
2013-02-01T18:00:00-00:00,2013-02-01T19:00:00-00:00,7,2013-02-01,11,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27175.38,7DA,1
2013-02-01T22:00:00-00:00,2013-02-01T23:00:00-00:00,7,2013-02-01,15,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25194.28,7DA,1
2013-02-02T04:00:00-00:00,2013-02-02T05:00:00-00:00,7,2013-02-01,21,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27588.34,7DA,1
2013-02-01T09:00:00-00:00,2013-02-01T10:00:00-00:00,7,2013-02-01,2,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20577.26,7DA,1
2013-02-02T06:00:00-00:00,2013-02-02T07:00:00-00:00,7,2013-02-01,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24743.29,7DA,1
2013-02-01T16:00:00-00:00,2013-02-01T17:00:00-00:00,7,2013-02-01,9,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27278.84,7DA,1
2013-02-01T20:00:00-00:00,2013-02-01T21:00:00-00:00,7,2013-02-01,13,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25923.82,7DA,1
2013-02-02T01:00:00-00:00,2013-02-02T02:00:00-00:00,7,2013-02-01,18,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27072.95,7DA,1
2013-02-01T10:00:00-00:00,2013-02-01T11:00:00-00:00,7,2013-02-01,3,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20234.43,7DA,1
2013-02-01T12:00:00-00:00,2013-02-01T13:00:00-00:00,7,2013-02-01,5,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,20854.43,7DA,1
2013-02-01T13:00:00-00:00,2013-02-01T14:00:00-00:00,7,2013-02-01,6,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,22553.28,7DA,1
2013-02-02T03:00:00-00:00,2013-02-02T04:00:00-00:00,7,2013-02-01,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,28282.84,7DA,1
2013-02-01T14:00:00-00:00,2013-02-01T15:00:00-00:00,7,2013-02-01,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25397.99,7DA,1
2013-02-01T15:00:00-00:00,2013-02-01T16:00:00-00:00,7,2013-02-01,8,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26924.4,7DA,1
2013-02-01T17:00:00-00:00,2013-02-01T18:00:00-00:00,7,2013-02-01,10,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27309.37,7DA,1
2013-02-01T23:00:00-00:00,2013-02-02T00:00:00-00:00,7,2013-02-01,16,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24932.22,7DA,1
2013-02-02T00:00:00-00:00,2013-02-02T01:00:00-00:00,7,2013-02-01,17,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,25122.31,7DA,1
2013-02-01T18:00:00-00:00,2013-02-01T19:00:00-00:00,7,2013-02-01,11,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12557.31,7DA,2
2013-02-02T01:00:00-00:00,2013-02-02T02:00:00-00:00,7,2013-02-01,18,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12512.1,7DA,2
2013-02-01T08:00:00-00:00,2013-02-01T09:00:00-00:00,7,2013-02-01,1,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9841.08,7DA,2
2013-02-01T11:00:00-00:00,2013-02-01T12:00:00-00:00,7,2013-02-01,4,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9309.03,7DA,2
2013-02-01T19:00:00-00:00,2013-02-01T20:00:00-00:00,7,2013-02-01,12,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12339.61,7DA,2
2013-02-02T02:00:00-00:00,2013-02-02T03:00:00-00:00,7,2013-02-01,19,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,13349.26,7DA,2
2013-02-01T13:00:00-00:00,2013-02-01T14:00:00-00:00,7,2013-02-01,6,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10353.85,7DA,2
2013-02-01T14:00:00-00:00,2013-02-01T15:00:00-00:00,7,2013-02-01,7,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11703.42,7DA,2
2013-02-01T23:00:00-00:00,2013-02-02T00:00:00-00:00,7,2013-02-01,16,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11570.24,7DA,2
2013-02-01T15:00:00-00:00,2013-02-01T16:00:00-00:00,7,2013-02-01,8,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12602.87,7DA,2
2013-02-01T17:00:00-00:00,2013-02-01T18:00:00-00:00,7,2013-02-01,10,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12676.02,7DA,2
2013-02-01T20:00:00-00:00,2013-02-01T21:00:00-00:00,7,2013-02-01,13,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11920.08,7DA,2
2013-02-01T22:00:00-00:00,2013-02-01T23:00:00-00:00,7,2013-02-01,15,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11623.2,7DA,2
2013-02-02T00:00:00-00:00,2013-02-02T01:00:00-00:00,7,2013-02-01,17,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11716.96,7DA,2
2013-02-02T04:00:00-00:00,2013-02-02T05:00:00-00:00,7,2013-02-01,21,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12696.08,7DA,2
2013-02-02T07:00:00-00:00,2013-02-02T08:00:00-00:00,7,2013-02-01,24,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10540.52,7DA,2
2013-02-01T09:00:00-00:00,2013-02-01T10:00:00-00:00,7,2013-02-01,2,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9459,7DA,2
2013-02-01T10:00:00-00:00,2013-02-01T11:00:00-00:00,7,2013-02-01,3,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9310.85,7DA,2
2013-02-01T12:00:00-00:00,2013-02-01T13:00:00-00:00,7,2013-02-01,5,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9607.57,7DA,2
2013-02-01T16:00:00-00:00,2013-02-01T17:00:00-00:00,7,2013-02-01,9,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12734.19,7DA,2
2013-02-02T05:00:00-00:00,2013-02-02T06:00:00-00:00,7,2013-02-01,22,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12165.34,7DA,2
2013-02-02T06:00:00-00:00,2013-02-02T07:00:00-00:00,7,2013-02-01,23,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11427.54,7DA,2
2013-02-01T21:00:00-00:00,2013-02-01T22:00:00-00:00,7,2013-02-01,14,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11777.04,7DA,2
2013-02-02T03:00:00-00:00,2013-02-02T04:00:00-00:00,7,2013-02-01,20,0,7DA,PGE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,13051.31,7DA,2
2013-02-01T17:00:00-00:00,2013-02-01T18:00:00-00:00,7,2013-02-01,10,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12008.02,7DA,3
2013-02-02T05:00:00-00:00,2013-02-02T06:00:00-00:00,7,2013-02-01,22,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11692.29,7DA,3
2013-02-02T07:00:00-00:00,2013-02-02T08:00:00-00:00,7,2013-02-01,24,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10161.8,7DA,3
2013-02-01T20:00:00-00:00,2013-02-01T21:00:00-00:00,7,2013-02-01,13,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11462.01,7DA,3
2013-02-02T04:00:00-00:00,2013-02-02T05:00:00-00:00,7,2013-02-01,21,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,12187.56,7DA,3
2013-02-02T06:00:00-00:00,2013-02-02T07:00:00-00:00,7,2013-02-01,23,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,10965.01,7DA,3
2013-02-01T12:00:00-00:00,2013-02-01T13:00:00-00:00,7,2013-02-01,5,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9308.67,7DA,3
2013-02-01T11:00:00-00:00,2013-02-01T12:00:00-00:00,7,2013-02-01,4,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,9051.45,7DA,3
2013-02-01T15:00:00-00:00,2013-02-01T16:00:00-00:00,7,2013-02-01,8,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11720.15,7DA,3
2013-02-01T16:00:00-00:00,2013-02-01T17:00:00-00:00,7,2013-02-01,9,0,7DA,SCE-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,11912.07,7DA,3
